timestamp,process,pid,cpu_pct,rss_mb
1787142605,kamailio,96976,0.0,0.7
1787142605,kamailio,96977,0.0,0.3
1787142605,kamailio,96978,0.0,0.3
1787142605,kamailio,96979,0.0,0.8
1787142605,kamailio,96980,0.0,0.4
1787142607,conversation,1318,0.0,280.0
1787142607,conversation,13782,0.1,315.2
1787142607,freeswitch,27385,4.1,17.1
1787142607,gateway,36083,9.7,23.3
1787142607,kamailio,96972,0.0,9.5
1787142607,kamailio,96974,0.0,2.8
1787142607,kamailio,96975,0.0,1.0
1787142607,kamailio,96976,0.0,0.7
1787142607,kamailio,96977,0.0,0.3
1787142607,kamailio,96978,0.0,0.3
1787142607,kamailio,96979,0.0,0.8
1787142607,kamailio,96980,0.0,0.4
1787142609,conversation,1318,0.0,280.0
1787142609,conversation,13782,0.0,315.2
1787142609,freeswitch,27385,5.5,17.7
1787142609,gateway,36083,8.1,23.3
1787142609,kamailio,96972,0.0,9.5
1787142609,kamailio,96974,0.0,2.8
1787142609,kamailio,96975,0.0,1.0
1787142609,kamailio,96976,0.0,0.7
1787142609,kamailio,96977,0.0,0.3
1787142609,kamailio,96978,0.0,0.3
1787142609,kamailio,96979,0.0,0.8
1787142609,kamailio,96980,0.0,0.4
1787142611,conversation,1318,0.0,280.0
1787142611,conversation,13782,0.0,315.2
1787142611,freeswitch,27385,4.1,17.7
1787142611,gateway,36083,11.9,23.3
1787142611,kamailio,96972,0.0,9.5
1787142611,kamailio,96974,0.0,2.8
1787142611,kamailio,96975,0.0,1.0
1787142611,kamailio,96976,0.0,0.7
1787142611,kamailio,96977,0.0,0.3
1787142611,kamailio,96978,0.0,0.3
1787142611,kamailio,96979,0.0,0.8
1787142611,kamailio,96980,0.0,0.4
1787142613,conversation,1318,0.0,280.0
1787142613,conversation,13782,0.0,315.2
1787142613,freeswitch,27385,4.0,17.8
1787142613,gateway,36083,8.9,23.3
1787142613,kamailio,96972,0.0,9.5
1787142613,kamailio,96974,0.0,2.8
1787142613,kamailio,96975,0.0,1.0
1787142613,kamailio,96976,0.0,0.7
1787142613,kamailio,96977,0.0,0.3
1787142613,kamailio,96978,0.0,0.3
1787142613,kamailio,96979,0.0,0.8
1787142613,kamailio,96980,0.0,0.4
1787142615,conversation,1318,0.3,280.7
1787142615,conversation,13782,0.0,315.9
1787142615,freeswitch,27385,3.7,19.0
1787142615,gateway,36083,8.2,25.5
1787142615,kamailio,96972,0.2,11.8
1787142615,kamailio,96974,0.0,2.8
1787142615,kamailio,96975,0.0,1.0
1787142615,kamailio,96976,0.0,0.7
1787142615,kamailio,96977,0.0,0.3
1787142615,kamailio,96978,0.0,0.3
1787142615,kamailio,96979,0.0,0.8
1787142615,kamailio,96980,0.0,0.4
